2	5	5	5
0	  94.0000	 726.0000	3	1060	1060
1	 922.0000	 316.0000	3	921	921
2	 603.0000	 186.0000	3	663	663
3	 444.0000	 343.0000	3	1004	1004
4	 495.0000	 330.0000	3	654	654
5	   0.0000	 988.0000	-3	540	1140
6	 712.0000	 237.0000	-3	540	1140
7	 635.0000	 234.0000	-3	540	1140
8	 221.0000	 313.0000	-3	540	1140
9	 573.0000	 305.0000	-3	540	1140
10	 814.0000	 195.0000	1	540	1140
11	 449.0000	 293.0000	1	540	1140
12	1000.0000	 176.0000	1	540	1140
13	 789.0000	 334.0000	1	540	1140
14	 677.0000	 138.0000	1	540	1140
15	 828.0000	   0.0000	-1	540	1140
16	 385.0000	 441.0000	-1	540	1140
17	 950.0000	  39.0000	-1	540	1140
18	 969.0000	 197.0000	-1	540	1140
19	 958.0000	 156.0000	-1	540	1140
20	 510.0000	 383.0000	0	540	1140
