Instance Name , n, m, served, prof Customer, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
sfsarp-10-5-1,10,5,5,32.6753,13.7207,0.462392,2,5.27,45.9335,Optimal,45.9335,45.9381,0.00993365,-13.2583,0.0217756,0.0085856,0.8928,0.59996
sfsarp-10-5-2,10,5,5,32.7044,13.7804,0.290766,2,5.92,46.1941,Optimal,46.1941,46.1987,0.00998628,-13.4897,0.00830732,0.00328555,0.3406,0.29206
sfsarp-10-5-3,10,5,5,32.6674,13.734,0.228344,2,0.42,46.1731,Optimal,46.1731,46.1777,0.00997288,-13.5057,0.00783415,0.00310441,0.3212,0.332643
sfsarp-10-5-4,10,5,5,32.6705,13.7669,0.307464,2,0.71,46.13,Optimal,46.13,46.1345,0.00990416,-13.4594,0.00806585,0.00319076,0.3307,0.289326
sfsarp-10-5-5,10,5,5,32.6595,13.7559,0.33189,2,3.13,46.0835,Optimal,46.0835,46.088,0.00968148,-13.4241,0.0148293,0.00586438,0.608,0.516699
sfsarp-5-10-1,5,10,10,16.2964,27.74,0.369012,1,2.89,43.6673,Optimal,43.6673,43.6716,0.00963478,-27.371,0.00128537,0.00050932,0.0527,0.0542572
sfsarp-5-10-2,5,10,10,16.3522,27.5083,0.320712,2,95.42,43.5398,Optimal,43.5398,43.5441,0.00999603,-27.1876,0.0074439,0.00294981,0.3052,0.316532
sfsarp-5-10-3,5,10,10,16.3067,27.5389,0.386722,1,9.64,43.4589,Optimal,43.4589,43.4633,0.00998769,-27.1522,0.00156585,0.000620123,0.0642,0.0624574
sfsarp-5-10-4,5,10,10,16.3373,27.5149,0.206632,2,7.76,43.6455,Optimal,43.6455,43.6499,0.00999641,-27.3082,0.0046439,0.00184514,0.1904,0.275942
sfsarp-5-10-5,5,10,10,16.3655,27.5269,0.329314,2,7194.13,43.5631,Feasible,43.5631,43.5786,0.0356781,-27.1976,0.00828293,0.00328096,0.3396,0.337507
sfsarp-5-5-1,5,5,5,16.3579,13.7375,0.504666,1,0.24,29.5907,Optimal,29.5907,29.593,0.00749988,-13.2329,0.00206585,0.00121508,0.0847,0.0616403
sfsarp-5-5-2,5,5,5,16.3623,13.8058,0.168912,2,4.76,29.9992,Optimal,29.9992,30.0021,0.00981263,-13.6369,0.0033561,0.00199463,0.1376,0.211075
sfsarp-5-5-3,5,5,5,16.3591,13.7496,0.19734,1,0.15,29.9114,Optimal,29.9114,29.9142,0.00923744,-13.5523,0.00632683,0.00375716,0.2594,0.366281
sfsarp-5-5-4,5,5,5,16.311,13.7662,0.14559,2,0.05,29.9317,Optimal,29.9317,29.9331,0.00476396,-13.6206,0.00493171,0.00293705,0.2022,0.395463
sfsarp-5-5-5,5,5,5,16.3336,14.3439,0.906016,1,0.03,29.7714,Optimal,29.7714,29.7733,0.00622429,-13.4379,0.0127366,0.00740318,0.5222,0.236944
sfsarp-5-6-1,5,6,6,16.288,16.4937,0.231518,2,0.48,32.5501,Optimal,32.5501,32.5534,0.00998336,-16.2622,0.00427073,0.00230929,0.1751,0.266271
sfsarp-5-6-2,5,6,6,16.3491,16.5662,0.185196,1,0.77,32.7301,Optimal,32.7301,32.7332,0.00943897,-16.381,0.0015439,0.000834752,0.0633,0.0953026
sfsarp-5-6-3,5,6,6,16.308,16.4846,0.23805,1,0.93,32.5545,Optimal,32.5545,32.5577,0.00996077,-16.2465,0.00126098,0.000681397,0.0517,0.0731362
sfsarp-5-6-4,5,6,6,16.3278,16.5402,0.509588,1,0.17,32.3584,Optimal,32.3584,32.3612,0.00881301,-16.0306,0.0104561,0.00560402,0.4287,0.321847
sfsarp-5-6-5,5,6,6,16.3263,16.5495,0.21643,2,7.5,32.6594,Optimal,32.6594,32.6626,0.00997135,-16.333,0.00646098,0.00349202,0.2649,0.382748
sfsarp-5-7-1,5,7,7,16.338,19.2923,0.259716,2,0.19,35.3706,Optimal,35.3706,35.3741,0.00987088,-19.0326,0.00684878,0.00339103,0.2808,0.348085
sfsarp-5-7-2,5,7,7,16.3528,19.4835,0.4669,1,4.76,35.3694,Optimal,35.3694,35.373,0.00994888,-19.0166,0.00539512,0.002656,0.2212,0.172395
sfsarp-5-7-3,5,7,7,16.3045,19.24,0.266386,1,0.06,35.2782,Optimal,35.2782,35.281,0.00790984,-18.9736,0.0015878,0.000786588,0.0651,0.085377
sfsarp-5-7-4,5,7,7,16.3124,19.2901,0.265972,1,2.04,35.3366,Optimal,35.3366,35.3401,0.00992088,-19.0242,0.00162439,0.000804587,0.0666,0.0858912
sfsarp-5-7-5,5,7,7,16.3414,19.2806,0.295642,1,1.84,35.3264,Optimal,35.3264,35.3299,0.00999174,-18.985,0.00281951,0.00139461,0.1156,0.129771
sfsarp-5-8-1,5,8,8,16.309,22.0595,0.163852,2,38.28,38.2047,Optimal,38.2047,38.2085,0.00999277,-21.8957,0.0029439,0.0013504,0.1207,0.220457
sfsarp-5-8-2,5,8,8,16.3198,22.006,0.358892,2,4.25,37.9669,Optimal,37.9669,37.9704,0.0091817,-21.6471,0.00566341,0.00258506,0.2322,0.234451
sfsarp-5-8-3,5,8,8,16.3434,22.0682,0.530564,1,32.06,37.8811,Optimal,37.8811,37.8848,0.00967592,-21.5377,0.00221951,0.00100844,0.091,0.0647687
sfsarp-5-8-4,5,8,8,16.3333,22.2443,0.524032,1,13.19,38.0536,Optimal,38.0536,38.0574,0.0099844,-21.7202,0.00259512,0.00117952,0.1064,0.0774889
sfsarp-5-8-5,5,8,8,16.3296,22.17,0.333822,2,155.62,38.1657,Optimal,38.1657,38.1695,0.00999014,-21.8362,0.00735366,0.00335797,0.3015,0.316369
sfsarp-5-9-1,5,9,9,16.3505,25.1039,0.542662,2,7.96,40.9118,Optimal,40.9118,40.9158,0.00996843,-24.5612,0.0148024,0.00624958,0.6069,0.420349
