grubhub-15-0-15-1.tsp	1A	0	0	2.82212435233161	2.7319689119171	0	0.222124352331606	0	0
grubhub-15-1-15-2.tsp	1A	0	0	2.88248704663213	2.73528497409326	0	0.169222797927461	0	0
grubhub-15-2-15-3.tsp	1A	0	0	2.9378756476684	2.68870466321244	0	0.188341968911917	0	0
grubhub-15-3-15-4.tsp	1A	0	0	2.95212435233161	2.65544041450777	0	0.213419689119171	0	0
grubhub-15-4-15-5.tsp	1A	0	0	3.00678756476684	2.66875647668394	0	0.162590673575129	0	0
grubhub-15-5-15-6.tsp	1A	0	0	3.12476683937824	2.68735751295337	0	0.222020725388601	0	0
grubhub-15-6-15-7.tsp	1A	0	0	3.10025906735751	2.67678756476684	0	0.139844559585492	0	0
grubhub-15-7-15-8.tsp	1A	0	0	3.06077720207254	2.69124352331606	0	0.187461139896373	0	0
grubhub-15-8-15-9.tsp	1A	0	0	2.98347150259067	2.72487046632124	0	0.177098445595855	0	0
grubhub-15-9-15-0.tsp	1A	0	0	2.94512953367876	2.68020725388601	0	0.189896373056995	0	0
